file_id,file_name,read_path,file_size
F0018,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 26.ome.tiff,/allen/programs/allencell/data/proj0/689/e26/3ca/681/9bc/018/f40/d7b/fa4/5d1/6a/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 26.ome.tiff,1173829176
F0019,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/ae7/adb/42c/6f4/bc0/3f9/344/f8c/57f/4ca/e7/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 27.ome.tiff,1183876020
F0020,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 28.ome.tiff,/allen/programs/allencell/data/proj0/a7d/ee5/734/d8f/a01/c59/244/840/46b/f29/67/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 28.ome.tiff,1178777907
F0021,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 29.ome.tiff,/allen/programs/allencell/data/proj0/aea/8c2/4d2/244/df7/8f9/641/4f3/064/f64/5a/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 29.ome.tiff,1177208867
F0022,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/0dc/a58/7c3/6cd/d7f/3ea/f42/d28/85a/db5/9a/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 3.ome.tiff,1167066698
F0023,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/533/eb6/43b/445/55a/2f9/44f/cfe/6c4/977/a0/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 30.ome.tiff,1187980762
F0024,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 31.ome.tiff,/allen/programs/allencell/data/proj0/31e/47e/313/42d/828/9da/b4d/cdc/36e/180/e7/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 31.ome.tiff,1201014046
F0025,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 32.ome.tiff,/allen/programs/allencell/data/proj0/18f/644/de0/6c5/8a7/17a/041/42e/249/63a/7a/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 32.ome.tiff,1165072358
F0026,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 33.ome.tiff,/allen/programs/allencell/data/proj0/3ef/528/78a/ee0/b0a/c18/148/427/530/d56/97/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 33.ome.tiff,1162417753
F0027,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 34.ome.tiff,/allen/programs/allencell/data/proj0/1af/b4b/d02/e93/642/4e9/a41/f24/1f6/df4/39/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 34.ome.tiff,1167111224
F0028,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 35.ome.tiff,/allen/programs/allencell/data/proj0/4e3/e4b/4c7/5a0/f6c/98b/742/c86/2a0/511/cf/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 35.ome.tiff,1172413686
F0029,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 36.ome.tiff,/allen/programs/allencell/data/proj0/bcd/542/a57/9f9/691/2e9/949/bcf/a6a/6db/bf/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 36.ome.tiff,1174834475
F0030,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 37.ome.tiff,/allen/programs/allencell/data/proj0/5c6/76e/267/bcf/956/86b/649/844/868/984/1e/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 37.ome.tiff,1191344107
F0031,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38.ome.tiff,/allen/programs/allencell/data/proj0/386/435/0d9/995/7e8/f69/64f/748/cb1/284/fe/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 38.ome.tiff,1167467899
F0032,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39.ome.tiff,/allen/programs/allencell/data/proj0/fec/4a6/afd/65f/763/3bb/04d/839/f9a/f04/1f/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 39.ome.tiff,1172910060
F0033,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/66e/c30/357/782/2ea/b7a/842/5c6/5e7/191/1d/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 4.ome.tiff,1173786467
F0034,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40.ome.tiff,/allen/programs/allencell/data/proj0/4b8/7d9/0f5/1d6/935/a29/745/eff/3a6/3e6/da/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 40.ome.tiff,1167729634
F0035,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/1d9/63e/217/864/bce/32b/c41/f70/167/c57/b5/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 5.ome.tiff,1178562931
F0036,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/5b1/8c2/666/2e6/6b8/088/343/cbe/f1b/5d8/cb/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 6.ome.tiff,1181274748
F0037,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/d01/0fb/357/5ec/45e/9f9/944/ef4/a7e/76b/5b/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 7.ome.tiff,1163304473
F0038,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/11d/215/e48/4b5/40d/578/049/9ab/e6c/bed/aa/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 8.ome.tiff,1201968540
F0039,20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/889/547/bbb/b41/5c0/368/249/dcc/e9e/fd2/02/20201002_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 9.ome.tiff,1168138605
F0040,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/b1b/4d5/091/f5e/f25/d58/242/ba8/78c/5d6/99/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 1.ome.tiff,1164846106
F0041,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/0a8/659/529/e84/4f6/4e9/c43/2b4/a3f/234/55/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 10.ome.tiff,1192292938
F0042,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 11.ome.tiff,/allen/programs/allencell/data/proj0/9cb/971/ed7/da5/e18/cbb/d40/23d/907/6bc/f7/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 11.ome.tiff,1177325121
F0043,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/8f5/c7a/f50/aba/942/2c8/640/1bd/154/e98/c3/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 12.ome.tiff,1185177359
F0044,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 13.ome.tiff,/allen/programs/allencell/data/proj0/ba5/06f/780/971/a12/49b/d49/67f/7ab/5dc/b1/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 13.ome.tiff,1187336026
F0045,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/3d0/eca/c0d/1d0/e8b/eca/941/ec8/1e5/9b2/94/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 14.ome.tiff,1173619258
F0046,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/942/443/048/e29/29c/6b9/044/ee9/279/a56/45/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 15.ome.tiff,1186939150
F0047,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 16.ome.tiff,/allen/programs/allencell/data/proj0/7c9/db9/ff6/afd/b2a/90b/e49/58c/67b/d59/d5/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 16.ome.tiff,1176780713
F0048,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 17.ome.tiff,/allen/programs/allencell/data/proj0/787/fd8/96b/2de/7e1/6da/74d/c1b/174/6f9/f1/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 17.ome.tiff,1152522942
F0049,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/914/bdc/f1a/13c/883/529/a4b/bbd/33d/7ff/58/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 18.ome.tiff,1173953450
F0050,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/d3a/ab0/818/227/288/54a/142/fc6/c4b/90d/7d/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 19.ome.tiff,1184502150
F0051,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/552/8fd/e49/612/59f/55a/c43/223/0b8/d2a/8a/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 2.ome.tiff,1161684859
F0052,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 20.ome.tiff,/allen/programs/allencell/data/proj0/15a/c21/1fb/684/560/508/043/7d7/329/657/c4/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 20.ome.tiff,1176055653
F0053,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/80b/f95/934/3a8/664/5bb/94b/cf0/796/dca/f4/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 21.ome.tiff,1143840305
F0054,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/f5a/b05/4de/3f5/c94/b08/743/805/b3c/83c/10/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 22.ome.tiff,1175472612
F0055,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/912/c0e/267/c16/e23/9c8/84c/d39/8af/73d/8c/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 23.ome.tiff,1156288675
F0056,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 24.ome.tiff,/allen/programs/allencell/data/proj0/7dd/816/7d4/ab5/067/82b/a4a/9ca/d1a/710/2d/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 24.ome.tiff,1153026862
F0057,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/ff6/92f/3cc/a80/ce0/378/841/298/a82/d71/d9/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 25.ome.tiff,1174417796
F0058,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 26.ome.tiff,/allen/programs/allencell/data/proj0/451/73c/bb4/2a3/b48/d5b/54c/1ae/ab4/96f/14/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 26.ome.tiff,1165388104
F0059,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/c85/ed5/3f3/82c/662/63a/e4f/52e/af3/e6e/2a/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 27.ome.tiff,1161271668
F0060,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 28.ome.tiff,/allen/programs/allencell/data/proj0/adc/675/356/5af/bc1/7a8/84a/f8a/131/89e/18/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 28.ome.tiff,1161792099
F0061,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 29.ome.tiff,/allen/programs/allencell/data/proj0/735/904/d3f/2bc/71c/be9/240/764/6fc/75a/22/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 29.ome.tiff,1156346275
F0062,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/830/9e4/149/7bc/cd5/f1a/d45/fcb/51e/f64/45/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 3.ome.tiff,1155808266
F0063,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/027/e90/14f/68b/7a3/80a/b43/563/641/9b9/a9/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 30.ome.tiff,1186981824
F0064,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 31.ome.tiff,/allen/programs/allencell/data/proj0/561/b3a/3b7/f1b/35f/bb9/e4e/d31/6e9/5f4/19/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 31.ome.tiff,1156023093
F0065,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 32.ome.tiff,/allen/programs/allencell/data/proj0/24d/35f/ce8/9e4/372/fea/84a/840/9fd/fbd/97/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 32.ome.tiff,1174942011
F0066,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 33.ome.tiff,/allen/programs/allencell/data/proj0/6e8/c03/c48/e9c/6d5/b5a/b42/5e3/191/dd3/36/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 33.ome.tiff,1164035806
F0067,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 34.ome.tiff,/allen/programs/allencell/data/proj0/cd6/249/39f/b20/ba1/f1a/746/fda/2fc/ea1/91/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 34.ome.tiff,1183724517
F0068,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 35.ome.tiff,/allen/programs/allencell/data/proj0/b5f/149/717/4c8/d1a/73b/04b/cad/3db/b01/49/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 35.ome.tiff,1188502453
F0069,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 36.ome.tiff,/allen/programs/allencell/data/proj0/ed1/de8/027/7a4/ada/16b/f48/432/20b/a92/6f/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 36.ome.tiff,1153557934
F0070,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 37.ome.tiff,/allen/programs/allencell/data/proj0/a08/49e/3cc/b8a/1d3/84b/94f/3a4/ade/f52/e3/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 37.ome.tiff,1178354387
F0071,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 38.ome.tiff,/allen/programs/allencell/data/proj0/1f2/5b4/617/c30/308/cab/744/4af/d67/945/35/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 38.ome.tiff,1174916470
F0072,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 39.ome.tiff,/allen/programs/allencell/data/proj0/cc4/b9e/19f/287/afe/a79/842/553/aa0/c9f/ef/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 39.ome.tiff,1172321833
F0073,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/04f/95b/443/b2c/c6c/77b/e4b/97a/d00/87d/20/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 4.ome.tiff,1140111032
F0074,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 40.ome.tiff,/allen/programs/allencell/data/proj0/f18/904/a03/64b/d72/5e9/941/06f/d47/005/f7/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 40.ome.tiff,1174209578
F0075,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/6fe/e38/d28/da4/155/949/945/f06/c0e/f3c/8f/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 5.ome.tiff,1139496085
F0076,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/7a5/d16/6e7/dc9/681/48a/f42/8e2/d3e/e73/91/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 6.ome.tiff,1166999154
F0077,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/881/451/382/cdf/3b0/6db/d4d/2f3/5ef/775/d3/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 7.ome.tiff,1166828354
F0078,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/b26/27b/d4d/242/2fa/cc8/b44/8a2/a92/dbd/4f/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 8.ome.tiff,1158327202
F0079,20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/50b/1fd/8cd/d51/174/b8b/840/b1c/59e/3b2/54/20201002_J03_001_Capture 1 - Capture 1 - B5 [144] Montage - 9.ome.tiff,1167369009
F0080,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/254/7eb/b3f/5af/363/fcb/649/c47/a20/9ac/dd/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 10.ome.tiff,1164387472
F0081,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11.ome.tiff,/allen/programs/allencell/data/proj0/605/86c/53b/f12/469/289/f43/462/af0/efb/b2/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 11.ome.tiff,1160403537
F0082,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/a47/afe/493/1b0/bd5/9a8/e4d/0ee/4dc/1dc/38/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 12.ome.tiff,1120693517
F0083,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13.ome.tiff,/allen/programs/allencell/data/proj0/858/c7e/ae5/09b/a4c/cfa/044/9d4/ad2/066/ca/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 13.ome.tiff,1165162410
F0084,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/fc4/e64/fd5/15a/063/a88/243/f5e/f92/ec9/1f/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 14.ome.tiff,1163727852
F0085,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/82e/799/dcc/ad2/fd5/e4b/f4b/167/e50/91e/21/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 15.ome.tiff,1141510754
F0086,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 16.ome.tiff,/allen/programs/allencell/data/proj0/bf5/10b/8d0/67e/99d/91a/04b/37f/d87/656/f7/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 16.ome.tiff,1169354612
F0087,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 17.ome.tiff,/allen/programs/allencell/data/proj0/011/afa/c11/95f/db8/588/440/4f5/07d/746/df/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 17.ome.tiff,1152246410
F0088,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/7b6/c48/ce3/b40/eeb/39a/540/ccc/e24/8a9/4c/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 18.ome.tiff,1150022438
F0089,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/db4/d42/848/e23/70d/989/542/68f/9e2/da3/6e/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 19.ome.tiff,1137136359
F0090,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/0a3/a54/201/74a/acb/4ca/44c/fb5/1a2/2be/93/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 2.ome.tiff,1135112742
F0091,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 20.ome.tiff,/allen/programs/allencell/data/proj0/eec/e7f/444/5b1/b0b/9b8/e42/9b5/09f/69b/02/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 20.ome.tiff,1153385782
F0092,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/49b/22e/f5e/a2a/d34/1ea/34f/4c4/d85/41f/1c/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 21.ome.tiff,1165526154
F0093,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/80d/a8e/367/2ca/337/eeb/04f/0f9/492/662/a7/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 22.ome.tiff,1160557805
F0094,20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/889/112/004/085/e4c/87b/045/aea/332/87e/3f/20201006_J03_001_Capture 1 - Capture 1 - B2 [144] Montage - 23.ome.tiff,1138610597
