file_id,file_name,read_path,file_size
F1681,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/1d3/ab2/5df/690/cc0/b2a/845/9b8/cd4/d68/1f/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 21.ome.tiff,701856392
F1682,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/7bd/2ac/899/bd4/ae1/e18/746/7a0/b01/154/53/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 22.ome.tiff,702558619
F1683,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 24.ome.tiff,/allen/programs/allencell/data/proj0/41a/6d4/7dd/717/ea5/d4a/f40/eba/9f6/000/f4/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 24.ome.tiff,705406019
F1684,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/230/b9b/c6d/7a8/dc2/ff8/34f/4cc/896/c18/c5/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 25.ome.tiff,716145602
F1685,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 26.ome.tiff,/allen/programs/allencell/data/proj0/539/9bb/062/9ea/257/858/347/b16/add/c75/e5/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 26.ome.tiff,710685982
F1686,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/6fb/83d/31c/2a9/51f/a18/046/5d1/43a/789/18/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 27.ome.tiff,679391641
F1687,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/f16/acf/b10/b31/0de/10a/24c/674/efe/85b/89/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 2.ome.tiff,696871839
F1688,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/d12/fa6/562/cd4/ac2/039/847/8de/73b/389/ca/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 4.ome.tiff,682101906
F1689,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/285/d4d/95b/a1b/81e/a6a/64c/96d/43b/714/16/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 5.ome.tiff,673036714
F1690,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/402/31d/883/760/957/519/84f/6b3/144/1a5/eb/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 6.ome.tiff,699622425
F1691,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/47b/8d0/1ca/c4d/b32/deb/944/46c/ffc/f37/47/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 7.ome.tiff,697887005
F1692,5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/66f/51b/22e/2ab/531/d59/844/691/e3f/547/50/5500000103_63x_20190603_Capture 1 - Capture 4 - C5 [144] Montage - 9.ome.tiff,709294495
F1693,5500000104_63x_20190528_Capture 1 - Capture 2 - C2 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/12f/800/87c/fbe/2d3/909/146/4d9/0e5/b99/76/5500000104_63x_20190528_Capture 1 - Capture 2 - C2 [144] Montage - 2.ome.tiff,689485308
F1694,5500000104_63x_20190528_Capture 1 - Capture 2 - C2 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/7a9/ed0/21d/362/b0b/74b/e42/19e/ec1/7d1/d5/5500000104_63x_20190528_Capture 1 - Capture 2 - C2 [144] Montage - 6.ome.tiff,695847239
F1695,5500000104_63x_20190528_Capture 1 - Capture 2 - C2 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/356/d6f/6dd/683/b4d/ab9/24a/0c9/7c3/e4e/bc/5500000104_63x_20190528_Capture 1 - Capture 2 - C2 [144] Montage - 8.ome.tiff,689874330
F1696,5500000104_63x_20190528_Capture 1 - Capture 2 - C3 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/6f5/03f/c3a/6fd/aeb/3cb/940/5b7/f03/c6d/b7/5500000104_63x_20190528_Capture 1 - Capture 2 - C3 [144] Montage - 14.ome.tiff,672452678
F1697,5500000104_63x_20190528_Capture 1 - Capture 2 - C4 [144] Montage - 29.ome.tiff,/allen/programs/allencell/data/proj0/c76/4bf/942/548/b2d/cd8/34a/f68/7f2/041/37/5500000104_63x_20190528_Capture 1 - Capture 2 - C4 [144] Montage - 29.ome.tiff,676078477
F1698,5500000104_63x_20190528_Capture 1 - Capture 2 - C4 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/909/572/bda/b7a/7c8/c9b/c4a/396/c47/04a/7e/5500000104_63x_20190528_Capture 1 - Capture 2 - C4 [144] Montage - 2.ome.tiff,680612736
F1699,5500000104_63x_20190528_Capture 1 - Capture 2 - C4 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/e6d/975/94b/2e7/b3f/6e9/24b/66b/4e6/cf5/82/5500000104_63x_20190528_Capture 1 - Capture 2 - C4 [144] Montage - 3.ome.tiff,660481726
F1700,5500000104_63x_20190528_Capture 1 - Capture 2 - C5 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/a21/644/24b/da0/000/519/245/57c/ea3/dbd/07/5500000104_63x_20190528_Capture 1 - Capture 2 - C5 [144] Montage - 22.ome.tiff,686916570
F1701,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/791/c13/431/7f0/914/d8a/745/9bd/11c/5ea/ca/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 10.ome.tiff,723008906
F1702,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/2fb/459/bea/8b5/ab7/fb9/d45/4c0/3eb/50b/d2/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 14.ome.tiff,768489610
F1703,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/e2e/942/c39/0ef/977/b7a/b46/2e8/194/c22/57/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 15.ome.tiff,728383885
F1704,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 16.ome.tiff,/allen/programs/allencell/data/proj0/df8/305/fe4/e84/877/579/d40/4b6/ed5/7d6/7d/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 16.ome.tiff,717823745
F1705,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 17.ome.tiff,/allen/programs/allencell/data/proj0/b3d/4fb/692/53b/511/108/f43/e4d/f82/5a5/18/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 17.ome.tiff,751072340
F1706,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/6d5/13a/471/42b/193/798/64e/954/429/9ed/8c/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 18.ome.tiff,738045334
F1707,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/2bf/7bf/a8c/cc6/ffc/64b/94d/a2c/2c9/14d/c0/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 19.ome.tiff,752042524
F1708,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/031/17f/233/8bc/7b0/3ea/b48/169/1f0/7ea/58/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 1.ome.tiff,754968140
F1709,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/84c/d55/888/4b5/b64/02b/c4a/163/39d/8b6/52/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 21.ome.tiff,738367130
F1710,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/e4c/f14/0d6/32b/b31/7db/840/060/dc9/2a1/ff/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 23.ome.tiff,741159569
F1711,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/07e/e5c/5af/eff/58a/cfb/a4c/40c/701/851/67/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 25.ome.tiff,734024855
F1712,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/e18/198/5da/3a2/1e4/bda/74d/324/90e/1fe/c4/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 27.ome.tiff,723157275
F1713,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 29.ome.tiff,/allen/programs/allencell/data/proj0/787/426/672/076/ba2/e7a/c4f/71c/596/c96/85/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 29.ome.tiff,724665230
F1714,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/80f/710/1cd/c6d/dd7/f9b/e40/579/a9f/096/87/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 2.ome.tiff,761538656
F1715,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/5ba/8cc/96d/904/441/cf9/045/0e5/1c5/cc5/04/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 30.ome.tiff,729531680
F1716,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 31.ome.tiff,/allen/programs/allencell/data/proj0/642/5ac/d52/f0c/df0/968/d41/3cf/921/b40/b4/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 31.ome.tiff,708055569
F1717,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 32.ome.tiff,/allen/programs/allencell/data/proj0/382/216/994/58a/500/09a/347/529/f56/00c/cf/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 32.ome.tiff,659424020
F1718,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/ac5/a00/6ed/c5f/c2c/c88/64b/c3e/f40/909/ce/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 3.ome.tiff,751994663
F1719,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/b8e/882/d1a/21c/bf9/cd8/841/d7d/265/b7d/2a/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 4.ome.tiff,744998986
F1720,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/6c0/dd2/d87/aef/eb0/98b/443/93b/a54/ba2/92/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 6.ome.tiff,752596622
F1721,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/f4d/7a4/2e3/150/823/c39/f44/6c8/af8/7d2/8c/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 7.ome.tiff,746877061
F1722,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/08c/4d3/342/56f/5fc/56a/d43/625/000/1d8/44/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 8.ome.tiff,745759104
F1723,5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/720/233/b7d/140/5ea/a2a/b43/79c/3f5/468/31/5500000105_63x_20190528_Capture 1 - Capture 1 - C2 [144] Montage - 9.ome.tiff,745535153
F1724,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 10.ome.tiff,/allen/programs/allencell/data/proj0/f47/8e2/2ea/6bd/5be/1db/440/232/e60/3cc/07/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 10.ome.tiff,723811746
F1725,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 11.ome.tiff,/allen/programs/allencell/data/proj0/48d/42b/291/539/bef/8eb/e4b/ad4/3bb/7dc/bb/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 11.ome.tiff,716177352
F1726,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/386/886/969/5f5/5c1/cfa/141/88d/250/c0e/1c/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 12.ome.tiff,742344024
F1727,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 13.ome.tiff,/allen/programs/allencell/data/proj0/003/809/139/dd5/c67/889/24f/5c2/710/e28/4c/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 13.ome.tiff,764026822
F1728,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 17.ome.tiff,/allen/programs/allencell/data/proj0/c03/27b/8c5/eb0/ff8/ea9/44a/17d/797/1af/e7/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 17.ome.tiff,752603162
F1729,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 18.ome.tiff,/allen/programs/allencell/data/proj0/2f4/a7e/f92/3cc/7af/e98/04f/ee1/3f0/909/f7/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 18.ome.tiff,762789332
F1730,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 19.ome.tiff,/allen/programs/allencell/data/proj0/527/532/672/1b8/86c/38a/046/06d/044/974/e8/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 19.ome.tiff,764735257
F1731,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 1.ome.tiff,/allen/programs/allencell/data/proj0/bb0/bdc/b92/1e3/d1f/b79/e4f/bab/456/c56/37/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 1.ome.tiff,722776178
F1732,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 27.ome.tiff,/allen/programs/allencell/data/proj0/f7d/d3f/077/fed/660/87b/f47/d3c/1ab/500/ad/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 27.ome.tiff,761082053
F1733,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/051/87f/74c/d1e/af1/1fb/a45/0a9/98d/4dc/f9/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 2.ome.tiff,705145201
F1734,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/866/e58/761/a49/266/388/e4e/748/bd4/029/c5/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 30.ome.tiff,741646157
F1735,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 33.ome.tiff,/allen/programs/allencell/data/proj0/a1f/693/931/b7f/cb0/329/a46/b07/a92/920/5e/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 33.ome.tiff,738553676
F1736,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/44e/3a7/674/ea3/dfd/3eb/f4f/1b5/c9f/f4c/23/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 3.ome.tiff,706120463
F1737,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/0a9/ae1/742/c8c/b62/c08/349/0e2/5e1/2b7/ef/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 4.ome.tiff,730897864
F1738,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/cce/94e/094/8c3/efc/2ab/a40/243/34b/b8c/3c/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 6.ome.tiff,747278728
F1739,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/399/5f5/176/a32/4f9/84b/f4d/78b/803/00d/99/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 7.ome.tiff,751739886
F1740,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/923/77a/b47/a74/33c/b19/142/bc7/013/ef6/52/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 8.ome.tiff,757663303
F1741,5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 9.ome.tiff,/allen/programs/allencell/data/proj0/202/84c/4b8/bfc/18c/499/f43/e87/668/785/0c/5500000105_63x_20190528_Capture 1 - Capture 1 - C3 [144] Montage - 9.ome.tiff,745786524
F1742,5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/f57/8eb/fe2/fe4/a06/b79/74f/fec/1eb/82a/91/5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 14.ome.tiff,741574791
F1743,5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/023/c6f/f9a/a12/4ae/79b/245/e47/792/3e6/71/5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 15.ome.tiff,741658009
F1744,5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 16.ome.tiff,/allen/programs/allencell/data/proj0/db6/659/f27/8e0/ccd/9c8/74a/7cc/ee3/259/ee/5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 16.ome.tiff,739825470
F1745,5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/bb5/025/5c7/dc0/a04/d48/846/cf1/dbc/4cb/4d/5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 22.ome.tiff,740910466
F1746,5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/846/8a0/a1a/117/50b/a5a/24e/5a1/9f3/893/09/5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 23.ome.tiff,737017229
F1747,5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 24.ome.tiff,/allen/programs/allencell/data/proj0/d45/be3/81a/ea8/3f2/ed8/044/3a8/8d8/63a/b8/5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 24.ome.tiff,730844434
F1748,5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 30.ome.tiff,/allen/programs/allencell/data/proj0/374/636/94d/3a9/b75/229/b42/245/bb3/48d/3d/5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 30.ome.tiff,743114498
F1749,5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/dc3/8bd/264/53f/3c5/3d9/24c/912/411/46c/35/5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 6.ome.tiff,736548395
F1750,5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/d9a/87d/3a2/03a/2b5/a3a/b41/376/93a/21a/e9/5500000105_63x_20190528_Capture 1 - Capture 1 - C4 [144] Montage - 8.ome.tiff,748111729
F1751,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/23d/ab4/2b0/1d6/2cf/ce9/548/e70/aec/da3/72/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 12.ome.tiff,749310536
F1752,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 13.ome.tiff,/allen/programs/allencell/data/proj0/91c/43f/226/309/d07/08b/04b/ef3/9ca/da9/87/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 13.ome.tiff,742333509
F1753,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/1ad/496/36e/afc/c20/0a8/045/b6e/0b9/bdf/fb/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 14.ome.tiff,730539029
F1754,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/b1a/42f/667/faf/212/5c8/24a/6a5/269/61a/f4/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 15.ome.tiff,753441053
F1755,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 17.ome.tiff,/allen/programs/allencell/data/proj0/033/111/5d7/249/9c5/a4a/d49/cba/b79/81a/bf/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 17.ome.tiff,737224965
F1756,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 20.ome.tiff,/allen/programs/allencell/data/proj0/0b1/e09/83f/6b3/4f3/c69/f4f/ff9/332/eac/28/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 20.ome.tiff,741003645
F1757,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 21.ome.tiff,/allen/programs/allencell/data/proj0/d4d/479/717/ca4/88e/529/54e/586/946/e9e/64/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 21.ome.tiff,740176525
F1758,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 22.ome.tiff,/allen/programs/allencell/data/proj0/d9c/df0/7d6/14b/307/14b/84e/5df/89d/c4c/b2/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 22.ome.tiff,746694562
F1759,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 23.ome.tiff,/allen/programs/allencell/data/proj0/e8e/ee5/5f0/85a/a21/6a9/848/a85/b85/7fc/41/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 23.ome.tiff,748718924
F1760,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 25.ome.tiff,/allen/programs/allencell/data/proj0/d78/569/bc5/508/2cb/f59/c45/666/564/4d3/ee/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 25.ome.tiff,744308146
F1761,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 2.ome.tiff,/allen/programs/allencell/data/proj0/7ca/1b3/c68/9de/d00/baa/545/b82/630/f59/67/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 2.ome.tiff,730005001
F1762,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 32.ome.tiff,/allen/programs/allencell/data/proj0/bc5/4c3/eb1/37d/4ee/c09/c40/1e1/838/a1f/e3/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 32.ome.tiff,755519499
F1763,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 3.ome.tiff,/allen/programs/allencell/data/proj0/0bc/b81/dc1/aba/346/fe8/e4d/2d6/838/4d2/0e/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 3.ome.tiff,744513252
F1764,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 4.ome.tiff,/allen/programs/allencell/data/proj0/010/f3c/019/239/a01/118/240/ad3/a0a/b2d/c1/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 4.ome.tiff,746855002
F1765,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 5.ome.tiff,/allen/programs/allencell/data/proj0/6ce/e88/aa1/23c/00a/47b/046/920/dd2/b6d/91/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 5.ome.tiff,750050576
F1766,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 6.ome.tiff,/allen/programs/allencell/data/proj0/5bd/3f2/172/fd6/911/7b9/747/eef/953/bd0/68/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 6.ome.tiff,730922786
F1767,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 7.ome.tiff,/allen/programs/allencell/data/proj0/6a5/f4e/3bf/31d/b34/038/44a/c5c/7b7/dcf/a2/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 7.ome.tiff,760342849
F1768,5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 8.ome.tiff,/allen/programs/allencell/data/proj0/c98/9fd/b33/86e/869/1cb/64d/629/7f6/4ae/cb/5500000105_63x_20190528_Capture 1 - Capture 1 - C5 [144] Montage - 8.ome.tiff,752870257
F1769,5500000110_63x_20190607_Capture 1 - Capture 3 - B3 [144] Montage - 11.ome.tiff,/allen/programs/allencell/data/proj0/6b2/ed3/875/35a/988/d78/64d/747/80e/e61/7a/5500000110_63x_20190607_Capture 1 - Capture 3 - B3 [144] Montage - 11.ome.tiff,693945720
F1770,5500000110_63x_20190607_Capture 1 - Capture 3 - B3 [144] Montage - 12.ome.tiff,/allen/programs/allencell/data/proj0/27a/6a9/26b/487/812/089/c4b/3ef/e61/278/e1/5500000110_63x_20190607_Capture 1 - Capture 3 - B3 [144] Montage - 12.ome.tiff,702820085
F1771,5500000110_63x_20190607_Capture 1 - Capture 3 - B3 [144] Montage - 14.ome.tiff,/allen/programs/allencell/data/proj0/626/89d/d3a/f76/86f/229/144/e12/4bf/638/d5/5500000110_63x_20190607_Capture 1 - Capture 3 - B3 [144] Montage - 14.ome.tiff,704177060
F1772,5500000110_63x_20190607_Capture 1 - Capture 3 - B3 [144] Montage - 15.ome.tiff,/allen/programs/allencell/data/proj0/0f1/5ad/54e/f8e/8dc/4e9/946/191/000/4a9/fe/5500000110_63x_20190607_Capture 1 - Capture 3 - B3 [144] Montage - 15.ome.tiff,713455325
